,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
267671,267671,"DeepMind achieved StarCraft II GrandMaster Level, but at what cost?",,1,Ken Wang,The Startup,2020,1,29,4,389.0,https://medium.com/swlh/deepmind-achieved-starcraft-ii-grandmaster-level-but-at-what-cost-32891dd990e4,https://medium.com/@kenwang_57215,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
267781,267781,Dynamic Programming to Artificial Intelligence: Q-Learning,,1,Mars Xiang,The Startup,2020,8,1,5,50.0,https://medium.com/swlh/dynamic-programming-to-artificial-intelligence-q-learning-51a189fc0441,https://medium.com/@marsxiang,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
267861,267861,Evolution Strategies,"So simple, yet so powerful",1,Fabrizio Frigeni,The Startup,2018,1,3,6,72.0,https://medium.com/swlh/evolution-strategies-844e2694e632,https://medium.com/@ffrige,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268078,268078,Getting Started With Reinforcement Learning(MuJoCo and OpenAI Gym),Basic introduction of,1,Kaustubh Dixit,The Startup,2020,6,2,6,121.0,https://medium.com/swlh/getting-started-with-reinforcement-learning-mujoco-and-openai-gym-67243b78b599,https://medium.com/@kaustubh_dixit,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268085,268085,"Go, AI, Go!",Artificial Intelligence can beat humans. And help them improve.,1,Federico Bo,The Startup,2019,9,16,6,4.0,https://medium.com/swlh/go-ai-go-c372fdaa282e,https://medium.com/@federicobo,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268284,268284,How to Achieve True AI,"Elon Musk famously warned that with artificial intelligence (AI), we are",1,Rob Vermiller,The Startup,2020,8,18,8,150.0,https://medium.com/swlh/how-to-achieve-true-ai-640b493e3ddf,https://medium.com/@philogen888,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268455,268455,Human vs. MachineReinforcement Learning in the Context of Snake,,1,Paul Mora,The Startup,2020,2,11,8,157.0,https://medium.com/swlh/human-vs-machine-reinforcement-learning-in-the-context-of-snake-3f27e05d6576,https://medium.com/@paul.mora,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268584,268584,Introduction to Machine Learning & Different types of Machine Learning Algorithms,Machine Learning has,1,Afroz Chakure,The Startup,2019,6,29,4,85.0,https://medium.com/swlh/introduction-to-machine-learning-different-types-of-machine-learning-algorithms-f710bb81f5ce,https://medium.com/@aaaanchakure,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268597,268597,Introduction to Q-learning with OpenAI Gym,A step-by-step guide to using Q-learning to solve a simple,1,Gelana Tostaeva,The Startup,2020,4,25,9,83.0,https://medium.com/swlh/introduction-to-q-learning-with-openai-gym-2d794da10f3d,https://medium.com/@gelana,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268601,268601,Introduction to Reinforcement Learning,Free RL Course: Part 1,1,Nathan Weatherly,The Startup,2020,7,26,4,74.0,https://medium.com/swlh/introduction-to-reinforcement-learning-53b9caee364c,https://medium.com/@NathanWeatherly,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268602,268602,Introduction to Reinforcement Learning (Coding Q-Learning)Part 3,"In the previous part, we saw what",1,Adesh Gautam,The Startup,2018,7,28,5,259.0,https://medium.com/swlh/introduction-to-reinforcement-learning-coding-q-learning-part-3-9778366a41c0,https://medium.com/@adeshg7,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268603,268603,Introduction to Reinforcement Learning (Coding SARSA)Part 4,We saw in the previous article about,1,Adesh Gautam,The Startup,2018,7,23,3,210.0,https://medium.com/swlh/introduction-to-reinforcement-learning-coding-sarsa-part-4-2d64d6e37617,https://medium.com/@adeshg7,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268672,268672,Playing Text-adventure Games with an AI,People affect change in the world all the time using natural language communication,1,Prithviraj Ammanabrolu,The Startup,2019,6,11,9,100.0,https://medium.com/swlh/kg-dqn-57d06004022,https://medium.com/@rajammanabrolu,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268710,268710,Learning with Deep SARSA & OpenAI Gym,A guide through implementing the deep learning SARSA algorithm,1,Gelana Tostaeva,The Startup,2020,4,25,6,54.0,https://medium.com/swlh/learning-with-deep-sarsa-openai-gym-c9a470d027a,https://medium.com/@gelana,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268725,268725,Lets Talk Reinforcement LearningThe FundamentalsPart 1,,1,Vigneshwaran,The Startup,2020,8,26,7,194.0,https://medium.com/swlh/lets-talk-reinforcement-learning-the-fundamentals-part-1-65dcfcd7ed8a,https://medium.com/@vigneshwaranpersonal,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268728,268728,Lets Talk Reinforcement LearningThe FundamentalsPart 2,,1,Vigneshwaran,The Startup,2020,9,1,7,201.0,https://medium.com/swlh/letss-talk-reinforcement-learning-the-fundamentals-part-2-a9614087a647,https://medium.com/@vigneshwaranpersonal,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268899,268899,Mind hacks based on machine learning,"Where AI research overlaps with psychology, you can learn",1,Florian Dietz,The Startup,2020,4,10,11,52.0,https://medium.com/swlh/mind-hacks-based-on-machine-learning-232c52c4945a,https://medium.com/@floriandietz44,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
268931,268931,Multi-Armed Bandits as an A/B Testing Solution,,1,INWT,The Startup,2019,9,26,7,61.0,https://medium.com/swlh/multi-armed-bandits-as-an-a-b-testing-solution-5aa77e3457ea,https://medium.com/@INWT_Statistics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269078,269078,Option Pricing Using Reinforcement Learning,This post demonstrates how to use reinforcement learning to price an American Option. An option is a derivative contract that gives its owner the right but not the obligation to buy or sell an underlying asset. Unlike its European-style counterpart,0,Letian Wang,The Startup,2020,8,16,5,47.0,https://medium.com/swlh/option-pricing-using-reinforcement-learning-ad2ddca7735b,https://medium.com/@letian.zj,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269290,269290,Q-Learning Using C Language,,1,Soham Bhure,The Startup,2020,6,15,7,153.0,https://medium.com/swlh/q-learning-using-c-language-f072fab75e1b,https://medium.com/@soham.bhure18,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269347,269347,Reinforcement Learning Explained (Part 1),A brief introduction to key terms and concepts,1,Vyshak Venkatesh,The Startup,2020,6,4,9,59.0,https://medium.com/swlh/reinforcement-learning-explained-part-1-4c2bdbbb2e4c,https://medium.com/@vyshakvenkatesh,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269348,269348,Reinforcement Learning Foundations: Sample-Averages w/ -greedy selection,The variety of methods and,1,0D0A,The Startup,2020,5,30,8,59.0,https://medium.com/swlh/reinforcement-learning-foundations-sample-averages-w-%CE%B5-greedy-selection-627f0291cf5,https://medium.com/@0D0AResearch,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269349,269349,Reinforcement Learning: How Tech Teaches Itself,,1,Vedaant Varshney,The Startup,2019,11,3,9,169.0,https://medium.com/swlh/reinforcement-learning-how-tech-teaches-itself-2743bea5be3e,https://medium.com/@vedaant.varshney,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269350,269350,Reinforcement Learning: Multi-armed Bandits,A brief insight into the multi-armed bandit problem with a,1,Kaustubh Dixit,The Startup,2020,6,16,6,104.0,https://medium.com/swlh/reinforcement-learning-multi-armed-bandits-7d8c8b6aed12,https://medium.com/@kaustubh_dixit,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269351,269351,Reinforcement Learning: Non-stationary Problems,Tracking non-stationary problems with a constant,1,0D0A,The Startup,2020,6,14,5,112.0,https://medium.com/swlh/reinforcement-learning-non-stationary-problems-78d62061292c,https://medium.com/@0D0AResearch,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269428,269428,Self -Driving Chemistry?,Materials science ,1,Edward Dixon,The Startup,2020,6,5,10,55.0,https://medium.com/swlh/self-driving-chemistry-c173bf311e31,https://medium.com/@EdwardDixon3,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269490,269490,Simple Reinforcement Learning using Q tables,If a kid has been given a task to move A from its starting position to G,1,Sathish Kumar,The Startup,2020,5,17,10,106.0,https://medium.com/swlh/simple-reinforcement-learning-using-q-tables-dce432398339,https://medium.com/@sathishkc2005,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269515,269515,So what can humans learn from machines in the times of COVID-19?,,1,"M. Walid Lutfy, Polymath",The Startup,2020,4,12,5,65.0,https://medium.com/swlh/so-what-can-humans-learn-from-machines-in-the-times-of-covid-19-d1f6422c8932,https://medium.com/@m.walid,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269524,269524,Solutions for a Dice Game,Introduction,1,Mate Pocs,The Startup,2020,2,6,16,254.0,https://medium.com/swlh/solutions-for-a-dice-game-5eabb6487b9b,https://medium.com/@matepocs,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269554,269554,"States, Observation and Action Spaces in Reinforcement Learning",,1,#Cban2020,The Startup,2020,4,20,9,57.0,https://medium.com/swlh/states-observation-and-action-spaces-in-reinforcement-learning-569a30a8d2a1,https://medium.com/@cbanerjee929,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269634,269634,Temporal Difference Learning ,"In this article, let us look at Temporal Difference Learning, a learning method that unlike Monte Carlo",1,The Perceptive Agent,The Startup,2020,5,3,7,53.0,https://medium.com/swlh/temporal-difference-learning-62cac48e019f,https://medium.com/@theperceptiveagent,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269740,269740,Multi-Agent Reinforcement Learning: The Gist,As if one robot learning everything wasnt enough already,1,Austin Nguyen,The Startup,2020,4,14,7,167.0,https://medium.com/swlh/the-gist-multi-agent-reinforcement-learning-767b367b395f,https://medium.com/@austinnguyen517,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269791,269791,The No bullsh*t guide to dynamic programming,"When digging in to AI topics like reinforcement learning, the topic of dynamic programming keeps popping up. Examining formal definitions of dynamic programming yields a whole bunch of overly complex bullshit. The reality is, the concept is really",0,Larry Schoeneman,The Startup,2019,8,19,3,69.0,https://medium.com/swlh/the-no-bullsh-t-guide-to-dynamic-programming-487f4f0bf1e8,https://medium.com/@lschoeneman,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269816,269816,The Relationship of Reinforcement Learning with Supervised and Unsupervised Learning,,1,Packt,The Startup,2020,6,5,6,55.0,https://medium.com/swlh/the-relationship-of-reinforcement-learning-with-supervised-and-unsupervised-learning-82bb22e66afd,https://medium.com/@Packt,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269913,269913,Tic-tac-toe and deep neural networks,Tic-tac-toe (or noughts and crosses) is a simple game. Given two,1,Daniel Sauble,The Startup,2019,7,23,13,45.0,https://medium.com/swlh/tic-tac-toe-and-deep-neural-networks-ea600bc53f51,https://medium.com/@djsauble,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269914,269914,Tic Tac Toe Game Using Reinforcement Learning,Download code from Github.,1,Mudasir Younas,The Startup,2020,4,23,4,53.0,https://medium.com/swlh/tic-tac-toe-game-using-reinforcement-learning-212c03388fa4,https://medium.com/@mudasiryounas,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
269986,269986,Types of Machine Learning Algorithms,In the previous post I tried to give a simple explanation on Machine Learning. In this post I,1,Shrikumar Shankar,The Startup,2020,5,30,5,53.0,https://medium.com/swlh/types-of-machine-learning-algorithms-62608e83d709,https://medium.com/@shrikumar.shankar4,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270224,270224,What exactly is Machine Learning?,"Artificial intelligence, Deep Learning, and Machine Learning are the buzzwords of the moment. ",1,Meet Nandu,The Startup,2018,9,23,6,408.0,https://medium.com/swlh/what-exactly-is-machine-learning-50789d7860ec,https://medium.com/@meetnandu996,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270293,270293,Whats hot in Multi-Agent Systems?,Multi-Agent Systems research has been a long standing topic in AI,1,Joseph Early,The Startup,2020,2,26,8,65.0,https://medium.com/swlh/whats-hot-in-multi-agent-systems-4b0f348e68bd,https://medium.com/@joseph.early,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270307,270307,When to use Reinforcement Learning (and when not to),,1,Mauricio Fadel Argerich,The Startup,2020,4,9,5,121.0,https://medium.com/swlh/when-to-use-reinforcement-learning-and-when-not-to-919557dd34a,https://medium.com/@mauriciofadelargerich,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270389,270389,Why Reinforcement Learning is Wrong for Your Business,Questions you should ask before starting an RL,1,Christian Hubbs,The Startup,2019,12,20,8,171.0,https://medium.com/swlh/why-reinforcement-learning-is-wrong-for-your-business-9ea84aee5068,https://medium.com/@christiandhubbs,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270544,270544,2017 TrendsWhat You Want & What Comes,"A glance at the state of the art research shows that neural networks would still serve us, and artificial general intelligence is not yet in sight.",0,Synced,SyncedReview,2017,3,28,8,3.0,https://medium.com/syncedreview/2017-trends-what-you-want-what-comes-b60408df7b34,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270794,270794,Autonomous Learning Library Simplifies Intelligent Agent Creation,,1,Synced,SyncedReview,2020,1,22,4,50.0,https://medium.com/syncedreview/autonomous-learning-library-simplifies-intelligent-agent-creation-c7ec60576a3e,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270815,270815,BAIR Open-Sources Popular DeepMimic Project,The Berkeley Artificial Intelligence Research Labs DeepMimic presentation created a,1,Synced,SyncedReview,2018,10,18,3,87.0,https://medium.com/syncedreview/bair-open-sources-popular-deepmimic-project-206cdd628e65,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270817,270817,Basics of Computational Reinforcement Learning,Link: http://videolectures.net/rldm2015_littman_computational_reinforcement/,1,Synced,SyncedReview,2017,6,29,11,23.0,https://medium.com/syncedreview/basics-of-computational-reinforcement-learning-fca09f3609ea,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270828,270828,Berkeley Researchers Create Virtual Acrobat,Simulated robots can now spin-kick like a karate expert or backflip like an acrobat,1,Synced,SyncedReview,2018,4,11,3,37.0,https://medium.com/syncedreview/berkeley-researchers-create-virtual-acrobat-81427228fb50,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270987,270987,DeepMind Bsuite Evaluates Reinforcement Learning Agents,,1,Synced,SyncedReview,2019,8,16,4,84.0,https://medium.com/syncedreview/deepmind-bsuite-evaluates-reinforcement-learning-agents-e4a208ea0c6d,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270990,270990,DeepMind Explores Deep RL for Brain and Behaviour Research,,1,Synced,SyncedReview,2020,7,10,3,4.0,https://medium.com/syncedreview/deepmind-explores-deep-rl-for-brain-and-behaviour-research-6538745e79f5,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
270999,270999,DeepMind Open-Sources RL Library TRFL,DeepMind announced today that it is open-sourcing its TRFL (pronounced truffle) library,1,Synced,SyncedReview,2018,10,18,2,108.0,https://medium.com/syncedreview/deepmind-open-sources-rl-library-trfl-6cb40c0f9dc7,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271003,271003,DeepMind Releases New JAX Libraries for Neural Networks and Reinforcement Learning,,1,Synced,SyncedReview,2020,2,21,3,112.0,https://medium.com/syncedreview/deepmind-releases-new-jax-libraries-for-neural-networks-and-reinforcement-learning-2168e1c5f6b9,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271004,271004,DeepMind Research Lead Doina Precup On Reinforcement Learning,,1,Synced,SyncedReview,2019,11,15,3,51.0,https://medium.com/syncedreview/deepmind-research-lead-doina-precup-on-reinforcement-learning-a82740fb0b6c,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271007,271007,DeepMind Transporter: Unsupervised Learning of Object Keypoints,,1,Synced,SyncedReview,2019,7,4,3,38.0,https://medium.com/syncedreview/deepmind-transporter-unsupervised-learning-of-object-keypoints-78a48c06b0e0,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271017,271017,Do Mice Use Distributional RL? DeepMind Says Yes,,1,Synced,SyncedReview,2020,1,17,3,22.0,https://medium.com/syncedreview/do-mice-use-distributional-rl-deepmind-says-yes-d6d32aece5d1,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271024,271024,Google Brains DRL Helps Robots Think While Moving,,1,Synced,SyncedReview,2020,5,12,4,11.0,https://medium.com/syncedreview/drl-helps-robots-think-while-moving-fe67b31d6eaf,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271076,271076,Facebook Open-Sources Improved Go Bot and Huge Game Library,,1,Synced,SyncedReview,2019,2,19,4,22.0,https://medium.com/syncedreview/facebook-open-sources-improved-go-bot-and-huge-game-library-64899fabd7d5,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271139,271139,Get a Grip! Berkeley Targets Dexterous Manipulation Using Deep RL,,1,Synced,SyncedReview,2018,10,9,4,37.0,https://medium.com/syncedreview/get-a-grip-berkeley-targets-dexterous-manipulation-using-deep-rl-29e2b31de4d9,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271176,271176,Google Brain SimPLe: Complete Model-Based Reinforcement Learning for Atari,,1,Synced,SyncedReview,2019,3,19,5,223.0,https://medium.com/syncedreview/google-brain-simple-complete-model-based-reinforcement-learning-for-atari-b350a960921c,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271188,271188,Google DeepMind Agent 57 Beats Human Baselines Across Atari Games Suite,,1,Synced,SyncedReview,2020,4,1,4,156.0,https://medium.com/syncedreview/google-deepmind-agent-57-beats-human-baselines-across-atari-games-suite-9476e0f50bad,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
271222,271222,Googles MusicVAE Is a Machine Learning Mozart,,1,Synced,SyncedReview,2018,3,19,3,81.0,https://medium.com/syncedreview/googles-musicvae-is-a-machine-learning-mozart-eb0e44c790d5,https://medium.com/@Synced,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
