,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
227314,227314,Andrew ZissermanSelf Supervised Learning 2018Comments,,1,Nicola Bernini,Discussing Deep Learning,2019,6,23,1,0.0,https://medium.com/discussing-deep-learning/andrew-zisserman-self-supervised-learning-2018-comments-a7691d252d81,https://medium.com/@nicolabernini_63880,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227315,227315,Keras in depth tutorialCNN and MNIST,This is the Part 1 of a series of in depth tutorials about Keras Framework: it is not just,1,Nicola Bernini,Discussing Deep Learning,2019,6,28,1,0.0,https://medium.com/discussing-deep-learning/keras-in-depth-tutorial-cnn-and-mnist-f6a556740126,https://medium.com/@nicolabernini_63880,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227316,227316,Paper ExplainedDiscovering Symbolic Models from Deep Learning with Inductive Biases,,1,Nicola Bernini,Discussing Deep Learning,2020,7,10,3,3.0,https://medium.com/discussing-deep-learning/paper-exaplained-discovering-symbolic-models-from-deep-learning-with-inductive-biases-65a6520bdfe5,https://medium.com/@nicolabernini_63880,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227453,227453,"From WWW to SSS: Search, Screen, Select","The World Wide Web is is the greatest invention ever, right? That is until you are tasked to keep up-to-date with new trends on the topics of deep learning and autonomous vehicles in todays era. Typing deep learning on Google returns 18 million results",0,Elsie Goycoolea,Diving into Interactive Media,2018,2,5,4,40.0,https://medium.com/diving-into-interactive-media/from-www-to-sss-search-screen-select-d1cb105b4484,https://medium.com/@ElsieG,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227555,227555,Dockerfile for Dockship,Hello world! ,1,Deepak Mangla,Dockship,2019,11,1,2,50.0,https://medium.com/dockship/dockerfile-for-dockship-3c21ca554a87,https://medium.com/@dmangla3,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227577,227577,Introducing Doctus AI,Empowering Manufacturing with AI-Powered Decision Support,1,Efe Yard mc ,Doctus AI,2020,5,3,4,58.0,https://medium.com/doctus-ai/introducing-doctus-ai-a773c6f92e9d,https://medium.com/@efeyardimci.,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227643,227643,Hardware Software Learnware,Looking Into the Economy and Infrastructure of a New Type of Software,1,Uri Yerushalmi,Dopamine.ai,2017,11,20,5,559.0,https://medium.com/dopamine-ai/hardware-software-learnware-efc0bad2b147,https://medium.com/@uriy,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227830,227830,,,1,Winston Robson,Dropout Analytics,2019,7,31,3,135.0,https://medium.com/dropout-analytics/installing-rapids-ai-in-google-colab-87c247f2c468,https://medium.com/@warobson,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227869,227869,AWS Sagemaker Introduction & Tutorial,An overview of Amazon Sagemaker and step-by-step tutorial,1,Han Li,Data Science Student Society UC San Diego,2020,4,6,5,50.0,https://medium.com/ds3ucsd/aws-sagemaker-introduction-tutorial-7ea2f28bb67,https://medium.com/@h5li,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227930,227930,Human Pose Estimation and Human Action Recognition: Experimenting for public good,,1,Delon,DSAID GovTech,2020,2,13,7,27.0,https://medium.com/dsaid-govtech/human-pose-estimation-and-human-action-recognition-experimenting-for-public-good-dabde16521b3,https://medium.com/@del0n,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227943,227943,Lets Open Computer Vision,"From the concatenation of two terms computer and vision, a self-explanatory",1,Shivam,DSC GHRCE,2020,8,21,4,434.0,https://medium.com/dsc-ghrce/lets-open-computer-vision-7b5d823bc7af,https://medium.com/@sinhashivam22,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227967,227967,  ? :  Deep learning (Thai Food Classification),,1,Kan Dokmaithong,DSE_19,2020,9,1,4,18.0,https://medium.com/dse-19/%E0%B9%80%E0%B8%AD%E0%B9%8A%E0%B8%B0-%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%88%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%81%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%AD%E0%B8%B0%E0%B9%84%E0%B8%A3%E0%B8%99%E0%B8%B0-%E0%B8%97%E0%B8%B3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%84%E0%B8%97%E0%B8%A2%E0%B8%94%E0%B9%89%E0%B8%A7%E0%B8%A2-deep-learning-thai-food-classification-15d20b6ada75,https://medium.com/@Kan.syd,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227989,227989,Basic Tutorials Part 0,,1,Sanyam Bhutani,Data Science NetworkDSNet),2017,12,22,4,86.0,https://medium.com/dsnet/basic-tutorials-part-0-90f623b291e6,https://medium.com/@init_27,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227990,227990,Basic Tutorials Part 1,BASH,1,Sanyam Bhutani,Data Science NetworkDSNet),2017,12,22,2,61.0,https://medium.com/dsnet/basic-tutorials-part-1-3ba416f2ba65,https://medium.com/@init_27,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227991,227991,Basic Tutorials Part 2,,1,Sanyam Bhutani,Data Science NetworkDSNet),2017,12,22,4,55.0,https://medium.com/dsnet/basic-tutorials-part-2-97a6e04b35e8,https://medium.com/@init_27,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
227993,227993,Basic Tutorials Part 4,Jupyter Notebooks,1,Sanyam Bhutani,Data Science NetworkDSNet),2017,12,22,3,59.0,https://medium.com/dsnet/basic-tutorials-part-4-f6ea21045564,https://medium.com/@init_27,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228022,228022,KaggleDaysMeetup Bangalore: Recap by DSNet Team,An overview of Data Science Networks largest,1,Sanyam Bhutani,Data Science NetworkDSNet),2019,9,19,6,290.0,https://medium.com/dsnet/kaggledaysmeetup-bangalore-recap-by-dsnet-team-35467e14512f,https://medium.com/@init_27,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228026,228026,The 1 Cycle Policy : an experiment that vanished the struggle in training of Neural Nets.,,1,Shubhajit Das,Data Science NetworkDSNet),2019,7,19,10,798.0,https://medium.com/dsnet/the-1-cycle-policy-an-experiment-that-vanished-the-struggle-in-training-neural-nets-184417de23b9,https://medium.com/@shubhajitml,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228036,228036,DT42 in DeepLearning Summit,We were invited to give a talk in DeepLearning Summit in Singapore!,1,DeepThought,DT42,2017,5,15,1,3.0,https://medium.com/dt42/dt42-in-deeplearning-summit-9b4eb8a54b3b,https://medium.com/@deepthought42,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228040,228040,What Startup Accelerators Really Give You?,Heres Our Top 5 Takeaways From Zeroth!,1,DeepThought,DT42,2016,12,28,5,206.0,https://medium.com/dt42/what-startup-accelerators-really-give-you-113ef8cf1718,https://medium.com/@deepthought42,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228043,228043,Build a not-so-real-time object detection app with Raspberry Pi,,1,Du Phan,Du's,2018,1,9,5,137.0,https://medium.com/du-phan/build-a-not-so-real-time-object-detection-app-with-raspberry-pi-117cb6f2c12b,https://medium.com/@Du_Phan,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228145,228145,Son Zamanlarn Trendi: Yapay Zek akakl,"Artk birka yaz okuyup, seminerlere katlan herkes",1,Aysuda Ceylan,D nen Beyinler,2019,4,18,4,369.0,https://medium.com/dusunenbeyinler/son-zamanlar%C4%B1n-trendi-yapay-zek%C3%A2-%C5%9Fak%C5%9Fak%C3%A7%C4%B1l%C4%B1%C4%9F%C4%B1-ca1a77e98c39,https://medium.com/@aysudaceylan,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228195,228195,Convergencia da inteligencia humana e artificial.,A posicao do medico homo hybridus.,1,Kamila Liberali,E-Health: healthtechs e healthdata,2020,3,16,10,61.0,https://medium.com/e-health-healthtechs-e-healthdata/converge%CC%82ncia-da-intelige%CC%82ncia-humana-e-artificial-f2bdaeaea7c,https://medium.com/@kamilaliberali,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228265,228265,"Three Different Things: December 3, 2018","Deep Learning Problems, How Fashion Predicts Your Vote, The",1,Sean O'Brien,Early Hours,2018,12,3,1,0.0,https://medium.com/early-hours/three-different-things-december-3-2018-e9e1ac0a3dc9,https://medium.com/@sean_obrien,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228270,228270,"Three Different Things: February 10, 2020","A Guide to Misinformation, The Billion-Dollar",1,Sean O'Brien,Early Hours,2020,2,10,2,0.0,https://medium.com/early-hours/three-different-things-february-10-2020-51af90bdbcfa,https://medium.com/@sean_obrien,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228408,228408,Anomaly DetectionProduct of Data Refinery,By Ahmed Abdulaal and Subrahmanya Harve,1,eBay TechBlog,eBayTech,2020,2,12,9,5.0,https://medium.com/ebaytech/anomaly-detection-product-of-data-refinery-776cc16bb570,https://medium.com/@ebaytechblog,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228531,228531,Deep Multi-layer RNNs That Can Be Trained,Recurrent Neural Networks (RNNs) have established,1,Mehmetzg r T rko lu,EcoVisionETH,2020,5,8,8,25.0,https://medium.com/ecovisioneth/building-deep-multi-layer-recurrent-neural-networks-with-star-cell-2f01acdb73a7,https://medium.com/@moturkoglu,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228532,228532,Flood Water Level Estimation from Social Media Using Machine Learning,,1,Priyanka Chaudhary,EcoVisionETH,2020,2,13,7,73.0,https://medium.com/ecovisioneth/flood-water-level-estimation-from-social-media-images-b4940c6e99fa,https://medium.com/@priyankachaudhary18,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228534,228534,Deep learning reconstructs forests in 3D using only satellite images,,1,Nico Lang,EcoVisionETH,2019,8,15,6,48.0,https://medium.com/ecovisioneth/mapping-forest-structures-with-deep-learning-c1d3c1b41e4e,https://medium.com/@nico.lang,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228624,228624,Brewing Beer with Artificial Intelligence,,1,Alice Bonasio,Tech Trends,2016,7,18,4,11.0,https://medium.com/edtech-trends/brewing-beer-with-artificial-intelligence-93d10abbd672,https://medium.com/@alicebonasio,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228677,228677,Progress in Artificial Intelligence Requires Diversity,,1,Jennifer Harrison,Education Report,2019,6,7,5,1.0,https://medium.com/education-report/progress-in-artificial-intelligence-requires-diversity-f1ac3d05f0cf,https://medium.com/@Jennifer_Harrison,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228708,228708,PyTorch: The Dark Horse of Deep Learning Frameworks (Part 1),,1,Aniket Anand,Eduonix,2020,7,23,11,30.0,https://medium.com/eduonix/pytorch-the-dark-horse-of-deep-learning-frameworks-part-1-7dfab51c3f2c,https://medium.com/@aniket.anand,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228727,228727,How To Perform Data Compression Using Autoencoders?,,1,Sayantini Deb,Edureka,2018,10,12,9,110.0,https://medium.com/edureka/autoencoders-tutorial-cfdcebdefe37,https://medium.com/@sayantini.deb,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228728,228728,What Is Backpropagation?A Step-By-Step Guide To Backpropagation,,1,Sayantini Deb,Edureka,2017,12,7,7,4.0,https://medium.com/edureka/backpropagation-bd2cf8fdde81,https://medium.com/@sayantini.deb,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228735,228735,Capsule Neural Networks - Set of Nested Neural Layers,,1,Sayantini Deb,Edureka,2017,12,14,9,30.0,https://medium.com/edureka/capsule-networks-d7acd437c9e,https://medium.com/@sayantini.deb,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228760,228760,What is Fuzzy Logic in AI and What are its Applications?,,1,Sahiti Kappagantula,Edureka,2019,12,10,8,50.0,https://medium.com/edureka/fuzzy-logic-ai-4adc696d1b8d,https://medium.com/@sahiti.kappagantula,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
228876,228876,Explore The Types Of Artificial Intelligence,This article on Types of AI is a comprehensive guide to,1,Sahiti Kappagantula,Edureka,2019,6,18,8,1.0,https://medium.com/edureka/types-of-artificial-intelligence-4c40a35f784,https://medium.com/@sahiti.kappagantula,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229186,229186,,,1,Elsa Lab,Deep Reinforcement Learning,2019,8,8,11,0.0,https://medium.com/elsa-lab-deep-reinforcement-learning/%E5%8B%95%E7%9A%84%E3%83%93%E3%83%87%E3%82%AA%E3%82%BB%E3%82%B0%E3%83%A1%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF-6ccff18fef1d,https://medium.com/@ElsaResearchLab,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229472,229472,Do Not Be Afraid: Machine Learning and the Future of Employment,,1,Jessica Barratt,Engineer Infinite Value from Finite Resources,2018,8,3,3,5.0,https://medium.com/engineer-infinite-value-from-finite-resources/do-not-be-afraid-machine-learning-and-the-future-of-employment-8af7fcd5215e,https://medium.com/@jessicabarratt,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229513,229513,[][AAAI 2018] Complex Sequential Question Answering: Towards Learning to Converse Over Linked Question Answer Pairs with a Knowledge Graph,,0,SHIMABUKURO Katsuya,Engineering Dialogue System,2019,3,26,3,0.0,https://medium.com/engineering-dialogue-system/%E8%AB%96%E6%96%87%E8%A6%81%E7%B4%84-aaai-2018-complex-sequential-question-answering-towards-learning-to-converse-over-linked-a71e37455979,https://medium.com/@katsu.generation.888,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229515,229515,[][ACL 2015] Semantic Parsing via Staged Query Graph Generation: Question Answering with Knowledge Base,KBF17,0,SHIMABUKURO Katsuya,Engineering Dialogue System,2019,3,11,2,0.0,https://medium.com/engineering-dialogue-system/%E8%AB%96%E6%96%87%E8%A6%81%E7%B4%84-acl-2015-semantic-parsing-via-staged-query-graph-generation-question-answering-with-811dc636b135,https://medium.com/@katsu.generation.888,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229516,229516,[][ACL 2017] Search-based Neural Structured Learning for Sequential Question Answering,,0,SHIMABUKURO Katsuya,Engineering Dialogue System,2019,3,24,3,0.0,https://medium.com/engineering-dialogue-system/%E8%AB%96%E6%96%87%E8%A6%81%E7%B4%84-acl-2017-search-based-neural-structured-learning-for-sequential-question-answering-a589a8125708,https://medium.com/@katsu.generation.888,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229518,229518,[][NIPS 2017] Differentiable Learning of Logical Rules for Knowledge Base Reasoning,KBCSOTA,0,SHIMABUKURO Katsuya,Engineering Dialogue System,2019,3,20,2,0.0,https://medium.com/engineering-dialogue-system/%E8%AB%96%E6%96%87%E8%A6%81%E7%B4%84-corr-2017-differentiable-learning-of-logical-rules-for-knowledge-base-reasoning-338ad329a3fb,https://medium.com/@katsu.generation.888,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229519,229519,[][EACL 2017] A Network-based End-to-End Trainable Task-oriented Dialogue System,,0,SHIMABUKURO Katsuya,Engineering Dialogue System,2019,3,23,4,0.0,https://medium.com/engineering-dialogue-system/%E8%AB%96%E6%96%87%E8%A6%81%E7%B4%84-eacl-2017-a-network-based-end-to-end-trainable-task-oriented-dialogue-system-c4e76ab177fd,https://medium.com/@katsu.generation.888,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229565,229565,"Seed to Scale: Episode 12 with Shahin Farshchi, Partner at Lux Capital",On leading the deep tech boom & science vs engineering risk,0,Eniac Ventures,Eniac Ventures,2018,12,11,2,1.0,https://medium.com/eniacvc/seed-to-scale-episode-11-with-shahin-farshchi-partner-at-lux-capital-25e5991cdfc8,https://medium.com/@eniacvc,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229598,229598,Build your own image classification API,"From training in Fast.ai, to deploying on AWS Lambda.",1,Tom Lang,ENKIUM,2018,8,23,9,5.0,https://medium.com/enkium/build-your-own-image-classification-api-7ace3f5d9049,https://medium.com/@tjl9,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229612,229612,"A photograph can lie, we know that: but how about a video?",,1,,Enrique Dans,2018,4,9,3,131.0,https://medium.com/enrique-dans/a-photograph-can-lie-we-know-that-but-how-about-a-video-be00585e496f,,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229733,229733,"From Identifying Plant Pests to Picking Fruit, AI Is Reinventing How Farmers Produce Your Food",A sophisticated form of artificial intelligence known as deep learning could help make agriculture more,0,Ensia,Ensia,2018,3,26,7,52.0,https://medium.com/ensia/from-identifying-plant-pests-to-picking-fruit-ai-is-reinventing-how-farmers-produce-your-food-51e395262a87,https://medium.com/@ensiamedia,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229803,229803,Transfer Learning com Tensorflow? Mais fcil do que voc imagina,,1,Arnaldo Gualberto,Ensina.AI,2018,10,16,6,167.0,https://medium.com/ensina-ai/transfer-learning-com-tensorflow-mais-f%C3%A1cil-do-que-voc%C3%AA-imagina-75c687fbf7be,https://medium.com/@arnaldog12,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229858,229858,What Tesla and Medical Innovation have in Common,Robots are either stealing jobs and launching SkyNet  or solving every looming catastrophe and ushering in the Singularity Nirvana.,0,@ryanstellar,Enzyme Backstage Blog,2018,7,31,3,63.0,https://medium.com/enzymecorp/what-tesla-and-medical-innovation-have-in-common-6f022ffc3348,https://medium.com/@ryanstellar,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229882,229882,NVIDIA : IA et Deep Learning en sant,"Epidemium X Institut Curie, Data Day, Intervention 4",1,Epidemium,EPIDEMIUM,2018,3,26,9,1.0,https://medium.com/epidemium/nvidia-ia-et-deep-learning-en-sant%C3%A9-28024c95e1c4,https://medium.com/@epidemium_cc,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229909,229909,Measuring the Equine Hoof in Radiographsa Focus on Calibration,,1,John Craig,EponaMind,2019,6,1,14,1.0,https://medium.com/eponamind/measuring-the-equine-hoof-in-radiographs-7db141bd28f2,https://medium.com/@johncraig_48332,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229930,229930,Deploy Deep Learning Model  Production Environment,,1,Chalach Monkhontirapat,Equinox,2020,6,1,3,101.0,https://medium.com/equinox-blog/deploy-deep-learning-model-%E0%B8%9A%E0%B8%99-production-environment-75aa46bf4de,https://medium.com/@Chalach.mo,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229942,229942,| 01 :Node.js,:(supervised learning) (unsupervised,1,Eric Y ,Eric Y ,2019,3,18,12,0.0,https://medium.com/eric-y-%E8%96%AA%E7%81%AB%E7%9B%B8%E5%82%B3/%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7%E8%88%87%E6%87%89%E7%94%A8%E5%AF%A6%E5%8B%99-01-%E8%A8%93%E7%B7%B4%E6%A8%A1%E5%BC%8F-%E7%A5%9E%E7%B6%93%E7%B6%B2%E8%B7%AF%E6%A6%82%E8%AB%96-node-js-%E4%BA%BA%E8%87%89%E8%BE%A8%E8%AD%98-e5894609e350,https://medium.com/@xaks55,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
229967,229967,The future of commercial AI,Many media outlets and consulting firms would like you to believe that Artificial Intelligence (AI) will be,1,Patrick Poirier,Erudite AI,2018,7,24,6,102.0,https://medium.com/eruditeai/the-future-of-commercial-ai-13a44cf27ec,https://medium.com/@ppoirier.ai,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
230297,230297,Deep Learning,eureka Advent Calendar 2016 13go vet  shadow PairsDeep LearningAlphaGoDeep Learning,0,"eureka, Inc.",Eureka Engineering,2016,12,13,14,0.0,https://medium.com/eureka-engineering/%E4%BB%8A%E6%97%A5%E3%81%8B%E3%82%89%E5%A7%8B%E3%82%81%E3%82%8Bdeep-learning-a5b96500c8e0,https://medium.com/@eurejp,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
230329,230329,LuaConf 2016 #comofoi,,1,ThoughtWorks Brasil,Eventos ThoughtWorks,2016,8,2,3,7.0,https://medium.com/eventos-thoughtworks/luaconf-2016-comofoi-a755c8739e67,https://medium.com/@thoughtworksbr,0,0,0,0,1,0,0,0,0,0,0,Tag_deep-learning
